code,code_desc,p1,p2,p3,p4,p5
0653,other tick-borne hemorrhagic fever,,Arthropod-borne hemorrhagic fever,Arthropod-Borne Viral Diseases,Infectious And Parasitic Diseases,root
0654,mosquito-borne hemorrhagic fever,,Arthropod-borne hemorrhagic fever,Arthropod-Borne Viral Diseases,Infectious And Parasitic Diseases,root
0658,other specified arthropod-borne hemorrhagic fever,,Arthropod-borne hemorrhagic fever,Arthropod-Borne Viral Diseases,Infectious And Parasitic Diseases,root
0659,"arthropod-borne hemorrhagic fever, unspecified",,Arthropod-borne hemorrhagic fever,Arthropod-Borne Viral Diseases,Infectious And Parasitic Diseases,root
0660,phlebotomus fever,,Other arthropod-borne viral diseases,Arthropod-Borne Viral Diseases,Infectious And Parasitic Diseases,root
0661,tick-borne fever,,Other arthropod-borne viral diseases,Arthropod-Borne Viral Diseases,Infectious And Parasitic Diseases,root
0662,venezuelan equine fever,,Other arthropod-borne viral diseases,Arthropod-Borne Viral Diseases,Infectious And Parasitic Diseases,root
0663,other mosquito-borne fever,,Other arthropod-borne viral diseases,Arthropod-Borne Viral Diseases,Infectious And Parasitic Diseases,root
06640,"west nile fever, unspecified",West Nile fever,Other arthropod-borne viral diseases,Arthropod-Borne Viral Diseases,Infectious And Parasitic Diseases,root
06641,west nile fever with encephalitis,West Nile fever,Other arthropod-borne viral diseases,Arthropod-Borne Viral Diseases,Infectious And Parasitic Diseases,root
06642,west nile fever with other neurologic manifestation,West Nile fever,Other arthropod-borne viral diseases,Arthropod-Borne Viral Diseases,Infectious And Parasitic Diseases,root
06649,west nile fever with other complications,West Nile fever,Other arthropod-borne viral diseases,Arthropod-Borne Viral Diseases,Infectious And Parasitic Diseases,root
0668,other specified arthropod-borne viral diseases,,Other arthropod-borne viral diseases,Arthropod-Borne Viral Diseases,Infectious And Parasitic Diseases,root
0669,"arthropod-borne viral disease, unspecified",,Other arthropod-borne viral diseases,Arthropod-Borne Viral Diseases,Infectious And Parasitic Diseases,root
0700,viral hepatitis a with hepatic coma,,Viral hepatitis,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
0701,viral hepatitis a without mention of hepatic coma,,Viral hepatitis,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
07020,"viral hepatitis b with hepatic coma, acute or unspecified, without mention of hepatitis delta",Viral hepatitis B with hepatic coma,Viral hepatitis,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
07021,"viral hepatitis b with hepatic coma, acute or unspecified, with hepatitis delta",Viral hepatitis B with hepatic coma,Viral hepatitis,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
07022,chronic viral hepatitis b with hepatic coma without hepatitis delta,Viral hepatitis B with hepatic coma,Viral hepatitis,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
07023,chronic viral hepatitis b with hepatic coma with hepatitis delta,Viral hepatitis B with hepatic coma,Viral hepatitis,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
07030,"viral hepatitis b without mention of hepatic coma, acute or unspecified, without mention of hepatitis delta",Viral hepatitis B without mention of hepatic coma,Viral hepatitis,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
07031,"viral hepatitis b without mention of hepatic coma, acute or unspecified, with hepatitis delta",Viral hepatitis B without mention of hepatic coma,Viral hepatitis,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
07032,chronic viral hepatitis b without mention of hepatic coma without mention of hepatitis delta,Viral hepatitis B without mention of hepatic coma,Viral hepatitis,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
07033,chronic viral hepatitis b without mention of hepatic coma with hepatitis delta,Viral hepatitis B without mention of hepatic coma,Viral hepatitis,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
07041,acute hepatitis c with hepatic coma,Other specified viral hepatitis with hepatic coma,Viral hepatitis,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
07042,hepatitis delta without mention of active hepatitis b disease with hepatic coma,Other specified viral hepatitis with hepatic coma,Viral hepatitis,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
07043,hepatitis e with hepatic coma,Other specified viral hepatitis with hepatic coma,Viral hepatitis,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
07044,chronic hepatitis c with hepatic coma,Other specified viral hepatitis with hepatic coma,Viral hepatitis,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
07049,other specified viral hepatitis with hepatic coma,Other specified viral hepatitis with hepatic coma,Viral hepatitis,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
07051,acute hepatitis c without mention of hepatic coma,Other specified viral hepatitis without mention of hepatic coma,Viral hepatitis,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
07052,hepatitis delta without mention of active hepatitis b disease or hepatic coma,Other specified viral hepatitis without mention of hepatic coma,Viral hepatitis,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
07053,hepatitis e without mention of hepatic coma,Other specified viral hepatitis without mention of hepatic coma,Viral hepatitis,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
07054,chronic hepatitis c without mention of hepatic coma,Other specified viral hepatitis without mention of hepatic coma,Viral hepatitis,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
07059,other specified viral hepatitis without mention of hepatic coma,Other specified viral hepatitis without mention of hepatic coma,Viral hepatitis,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
0706,unspecified viral hepatitis with hepatic coma,,Viral hepatitis,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
07070,unspecified viral hepatitis c without hepatic coma,Unspecified viral hepatitis C,Viral hepatitis,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
07071,unspecified viral hepatitis c with hepatic coma,Unspecified viral hepatitis C,Viral hepatitis,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
0709,unspecified viral hepatitis without mention of hepatic coma,,Viral hepatitis,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
071,rabies,,Rabies,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
0720,mumps orchitis,,Mumps,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
0721,mumps meningitis,,Mumps,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
0722,mumps encephalitis,,Mumps,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
0723,mumps pancreatitis,,Mumps,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
07271,mumps hepatitis,Mumps with other specified complications,Mumps,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
07272,mumps polyneuropathy,Mumps with other specified complications,Mumps,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
07279,other mumps with other specified complications,Mumps with other specified complications,Mumps,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
0728,mumps with unspecified complication,,Mumps,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
0729,mumps without mention of complication,,Mumps,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
0730,ornithosis with pneumonia,,Ornithosis,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
0737,ornithosis with other specified complications,,Ornithosis,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
0738,ornithosis with unspecified complication,,Ornithosis,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
0739,"ornithosis, unspecified",,Ornithosis,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
0740,herpangina,,Specific diseases due to coxsackie virus,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
0741,epidemic pleurodynia,,Specific diseases due to coxsackie virus,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
07420,"coxsackie carditis, unspecified",Coxsackie carditis,Specific diseases due to coxsackie virus,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
07421,coxsackie pericarditis,Coxsackie carditis,Specific diseases due to coxsackie virus,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
07422,coxsackie endocarditis,Coxsackie carditis,Specific diseases due to coxsackie virus,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
07423,coxsackie myocarditis,Coxsackie carditis,Specific diseases due to coxsackie virus,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
0743,"hand, foot, and mouth disease",,Specific diseases due to coxsackie virus,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
0748,other specified diseases due to coxsackie virus,,Specific diseases due to coxsackie virus,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
075,infectious mononucleosis,,Infectious mononucleosis,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
0760,"trachoma, initial stage",,Trachoma,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
0761,"trachoma, active stage",,Trachoma,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
0769,"trachoma, unspecified",,Trachoma,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
0770,inclusion conjunctivitis,,Other diseases of conjunctiva due to viruses and chlamydiae,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
0771,epidemic keratoconjunctivitis,,Other diseases of conjunctiva due to viruses and chlamydiae,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
0772,pharyngoconjunctival fever,,Other diseases of conjunctiva due to viruses and chlamydiae,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
0773,other adenoviral conjunctivitis,,Other diseases of conjunctiva due to viruses and chlamydiae,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
0774,epidemic hemorrhagic conjunctivitis,,Other diseases of conjunctiva due to viruses and chlamydiae,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
0778,other viral conjunctivitis,,Other diseases of conjunctiva due to viruses and chlamydiae,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
07798,unspecified diseases of conjunctiva due to chlamydiae,Unspecified diseases of conjunctiva due to viruses and Chlamydiae,Other diseases of conjunctiva due to viruses and chlamydiae,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
07799,unspecified diseases of conjunctiva due to viruses,Unspecified diseases of conjunctiva due to viruses and Chlamydiae,Other diseases of conjunctiva due to viruses and chlamydiae,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
0780,molluscum contagiosum,,Other diseases due to viruses and chlamydiae,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
07810,"viral warts, unspecified",Viral warts,Other diseases due to viruses and chlamydiae,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
07811,condyloma acuminatum,Viral warts,Other diseases due to viruses and chlamydiae,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
07812,plantar wart,Viral warts,Other diseases due to viruses and chlamydiae,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
07819,other specified viral warts,Viral warts,Other diseases due to viruses and chlamydiae,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
0782,sweating fever,,Other diseases due to viruses and chlamydiae,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
0783,cat-scratch disease,,Other diseases due to viruses and chlamydiae,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
0784,foot and mouth disease,,Other diseases due to viruses and chlamydiae,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
0785,cytomegaloviral disease,,Other diseases due to viruses and chlamydiae,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
0786,hemorrhagic nephrosonephritis,,Other diseases due to viruses and chlamydiae,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
0787,arenaviral hemorrhagic fever,,Other diseases due to viruses and chlamydiae,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
07881,epidemic vertigo,Other specified diseases due to viruses and Chlamydiae,Other diseases due to viruses and chlamydiae,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
07888,other specified diseases due to chlamydiae,Other specified diseases due to viruses and Chlamydiae,Other diseases due to viruses and chlamydiae,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
07889,other specified diseases due to viruses,Other specified diseases due to viruses and Chlamydiae,Other diseases due to viruses and chlamydiae,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
0790,adenovirus infection in conditions classified elsewhere and of unspecified site,,Viral and chlamydial infection in conditions classified elsewhere and of unspecified site,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
0791,echo virus infection in conditions classified elsewhere and of unspecified site,,Viral and chlamydial infection in conditions classified elsewhere and of unspecified site,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
0792,coxsackie virus infection in conditions classified elsewhere and of unspecified site,,Viral and chlamydial infection in conditions classified elsewhere and of unspecified site,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
0793,rhinovirus infection in conditions classified elsewhere and of unspecified site,,Viral and chlamydial infection in conditions classified elsewhere and of unspecified site,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
0794,human papillomavirus in conditions classified elsewhere and of unspecified site,,Viral and chlamydial infection in conditions classified elsewhere and of unspecified site,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
07950,"retrovirus, unspecified",Retrovirus,Viral and chlamydial infection in conditions classified elsewhere and of unspecified site,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
07951,"human t-cell lymphotrophic virus, type i [htlv-i]",Retrovirus,Viral and chlamydial infection in conditions classified elsewhere and of unspecified site,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
07952,"human t-cell lymphotrophic virus, type ii [htlv-ii]",Retrovirus,Viral and chlamydial infection in conditions classified elsewhere and of unspecified site,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
07953,"human immunodeficiency virus, type 2 [hiv-2]",Retrovirus,Viral and chlamydial infection in conditions classified elsewhere and of unspecified site,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
07959,other specified retrovirus,Retrovirus,Viral and chlamydial infection in conditions classified elsewhere and of unspecified site,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
0796,respiratory syncytial virus (rsv),,Viral and chlamydial infection in conditions classified elsewhere and of unspecified site,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
07981,hantavirus infection,Other specified viral and Chlamydial infections,Viral and chlamydial infection in conditions classified elsewhere and of unspecified site,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
07982,sars-associated coronavirus,Other specified viral and Chlamydial infections,Viral and chlamydial infection in conditions classified elsewhere and of unspecified site,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
07983,parvovirus b19,Other specified viral and Chlamydial infections,Viral and chlamydial infection in conditions classified elsewhere and of unspecified site,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
07988,other specified chlamydial infection,Other specified viral and Chlamydial infections,Viral and chlamydial infection in conditions classified elsewhere and of unspecified site,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
07989,other specified viral infection,Other specified viral and Chlamydial infections,Viral and chlamydial infection in conditions classified elsewhere and of unspecified site,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
07998,unspecified chlamydial infection,Unspecified viral and Chlamydial infections,Viral and chlamydial infection in conditions classified elsewhere and of unspecified site,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
07999,unspecified viral infection,Unspecified viral and Chlamydial infections,Viral and chlamydial infection in conditions classified elsewhere and of unspecified site,Other Diseases Due To Viruses And Chlamydiae,Infectious And Parasitic Diseases,root
080,louse-borne (epidemic) typhus,,Louse-borne (epidemic) typhus,Rickettsioses And Other Arthropod-Borne Diseases,Infectious And Parasitic Diseases,root
0810,murine (endemic) typhus,,Other typhus,Rickettsioses And Other Arthropod-Borne Diseases,Infectious And Parasitic Diseases,root
0811,brill's disease,,Other typhus,Rickettsioses And Other Arthropod-Borne Diseases,Infectious And Parasitic Diseases,root
0812,scrub typhus,,Other typhus,Rickettsioses And Other Arthropod-Borne Diseases,Infectious And Parasitic Diseases,root
0819,"typhus, unspecified",,Other typhus,Rickettsioses And Other Arthropod-Borne Diseases,Infectious And Parasitic Diseases,root
0820,spotted fevers,,Tick-borne rickettsioses,Rickettsioses And Other Arthropod-Borne Diseases,Infectious And Parasitic Diseases,root
0821,boutonneuse fever,,Tick-borne rickettsioses,Rickettsioses And Other Arthropod-Borne Diseases,Infectious And Parasitic Diseases,root
0822,north asian tick fever,,Tick-borne rickettsioses,Rickettsioses And Other Arthropod-Borne Diseases,Infectious And Parasitic Diseases,root
0823,queensland tick typhus,,Tick-borne rickettsioses,Rickettsioses And Other Arthropod-Borne Diseases,Infectious And Parasitic Diseases,root
08240,"ehrlichiosis, unspecified",Ehrlichiosis,Tick-borne rickettsioses,Rickettsioses And Other Arthropod-Borne Diseases,Infectious And Parasitic Diseases,root
08241,ehrlichiosis chafeensis [e. chafeensis],Ehrlichiosis,Tick-borne rickettsioses,Rickettsioses And Other Arthropod-Borne Diseases,Infectious And Parasitic Diseases,root
08249,other ehrlichiosis,Ehrlichiosis,Tick-borne rickettsioses,Rickettsioses And Other Arthropod-Borne Diseases,Infectious And Parasitic Diseases,root
0828,other specified tick-borne rickettsioses,,Tick-borne rickettsioses,Rickettsioses And Other Arthropod-Borne Diseases,Infectious And Parasitic Diseases,root
0829,"tick-borne rickettsiosis, unspecified",,Tick-borne rickettsioses,Rickettsioses And Other Arthropod-Borne Diseases,Infectious And Parasitic Diseases,root
0830,q fever,,Other rickettsioses,Rickettsioses And Other Arthropod-Borne Diseases,Infectious And Parasitic Diseases,root
0831,trench fever,,Other rickettsioses,Rickettsioses And Other Arthropod-Borne Diseases,Infectious And Parasitic Diseases,root
0832,rickettsialpox,,Other rickettsioses,Rickettsioses And Other Arthropod-Borne Diseases,Infectious And Parasitic Diseases,root
0838,other specified rickettsioses,,Other rickettsioses,Rickettsioses And Other Arthropod-Borne Diseases,Infectious And Parasitic Diseases,root
0839,"rickettsiosis, unspecified",,Other rickettsioses,Rickettsioses And Other Arthropod-Borne Diseases,Infectious And Parasitic Diseases,root
0840,falciparum malaria [malignant tertian],,Malaria,Rickettsioses And Other Arthropod-Borne Diseases,Infectious And Parasitic Diseases,root
0841,vivax malaria [benign tertian],,Malaria,Rickettsioses And Other Arthropod-Borne Diseases,Infectious And Parasitic Diseases,root
0842,quartan malaria,,Malaria,Rickettsioses And Other Arthropod-Borne Diseases,Infectious And Parasitic Diseases,root
0843,ovale malaria,,Malaria,Rickettsioses And Other Arthropod-Borne Diseases,Infectious And Parasitic Diseases,root
0844,other malaria,,Malaria,Rickettsioses And Other Arthropod-Borne Diseases,Infectious And Parasitic Diseases,root
0845,mixed malaria,,Malaria,Rickettsioses And Other Arthropod-Borne Diseases,Infectious And Parasitic Diseases,root
0846,"malaria, unspecified",,Malaria,Rickettsioses And Other Arthropod-Borne Diseases,Infectious And Parasitic Diseases,root
0847,induced malaria,,Malaria,Rickettsioses And Other Arthropod-Borne Diseases,Infectious And Parasitic Diseases,root
0848,blackwater fever,,Malaria,Rickettsioses And Other Arthropod-Borne Diseases,Infectious And Parasitic Diseases,root
0849,other pernicious complications of malaria,,Malaria,Rickettsioses And Other Arthropod-Borne Diseases,Infectious And Parasitic Diseases,root
0850,visceral [kala-azar] leishmaniasis,,Leishmaniasis,Rickettsioses And Other Arthropod-Borne Diseases,Infectious And Parasitic Diseases,root
0851,"cutaneous leishmaniasis, urban",,Leishmaniasis,Rickettsioses And Other Arthropod-Borne Diseases,Infectious And Parasitic Diseases,root
0852,"cutaneous leishmaniasis, asian desert",,Leishmaniasis,Rickettsioses And Other Arthropod-Borne Diseases,Infectious And Parasitic Diseases,root
0853,"cutaneous leishmaniasis, ethiopian",,Leishmaniasis,Rickettsioses And Other Arthropod-Borne Diseases,Infectious And Parasitic Diseases,root
0854,"cutaneous leishmaniasis, american",,Leishmaniasis,Rickettsioses And Other Arthropod-Borne Diseases,Infectious And Parasitic Diseases,root
0855,"mucocutaneous leishmaniasis, (american)",,Leishmaniasis,Rickettsioses And Other Arthropod-Borne Diseases,Infectious And Parasitic Diseases,root
0859,"leishmaniasis, unspecified",,Leishmaniasis,Rickettsioses And Other Arthropod-Borne Diseases,Infectious And Parasitic Diseases,root
0860,chagas' disease with heart involvement,,Trypanosomiasis,Rickettsioses And Other Arthropod-Borne Diseases,Infectious And Parasitic Diseases,root
0861,chagas' disease with other organ involvement,,Trypanosomiasis,Rickettsioses And Other Arthropod-Borne Diseases,Infectious And Parasitic Diseases,root
0862,chagas' disease without mention of organ involvement,,Trypanosomiasis,Rickettsioses And Other Arthropod-Borne Diseases,Infectious And Parasitic Diseases,root
0863,gambian trypanosomiasis,,Trypanosomiasis,Rickettsioses And Other Arthropod-Borne Diseases,Infectious And Parasitic Diseases,root
0864,rhodesian trypanosomiasis,,Trypanosomiasis,Rickettsioses And Other Arthropod-Borne Diseases,Infectious And Parasitic Diseases,root
0865,"african trypanosomiasis, unspecified",,Trypanosomiasis,Rickettsioses And Other Arthropod-Borne Diseases,Infectious And Parasitic Diseases,root
0869,"trypanosomiasis, unspecified",,Trypanosomiasis,Rickettsioses And Other Arthropod-Borne Diseases,Infectious And Parasitic Diseases,root
0870,"relapsing fever, louse-borne",,Relapsing fever,Rickettsioses And Other Arthropod-Borne Diseases,Infectious And Parasitic Diseases,root
0871,"relapsing fever, tick-borne",,Relapsing fever,Rickettsioses And Other Arthropod-Borne Diseases,Infectious And Parasitic Diseases,root
0879,"relapsing fever, unspecified",,Relapsing fever,Rickettsioses And Other Arthropod-Borne Diseases,Infectious And Parasitic Diseases,root
0880,bartonellosis,,Other arthropod-borne diseases,Rickettsioses And Other Arthropod-Borne Diseases,Infectious And Parasitic Diseases,root
08881,lyme disease,Other specified arthropod-borne diseases,Other arthropod-borne diseases,Rickettsioses And Other Arthropod-Borne Diseases,Infectious And Parasitic Diseases,root
08882,babesiosis,Other specified arthropod-borne diseases,Other arthropod-borne diseases,Rickettsioses And Other Arthropod-Borne Diseases,Infectious And Parasitic Diseases,root
08889,"other specified arthropod-borne diseases, other",Other specified arthropod-borne diseases,Other arthropod-borne diseases,Rickettsioses And Other Arthropod-Borne Diseases,Infectious And Parasitic Diseases,root
0889,"arthropod-borne disease, unspecified",,Other arthropod-borne diseases,Rickettsioses And Other Arthropod-Borne Diseases,Infectious And Parasitic Diseases,root
0900,"early congenital syphilis, symptomatic",,Congenital syphilis,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
0901,"early congenital syphilis, latent",,Congenital syphilis,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
0902,"early congenital syphilis, unspecified",,Congenital syphilis,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
0903,syphilitic interstitial keratitis,,Congenital syphilis,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09040,"juvenile neurosyphilis, unspecified",Juvenile neurosyphilis,Congenital syphilis,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09041,congenital syphilitic encephalitis,Juvenile neurosyphilis,Congenital syphilis,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09042,congenital syphilitic meningitis,Juvenile neurosyphilis,Congenital syphilis,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09049,other juvenile neurosyphilis,Juvenile neurosyphilis,Congenital syphilis,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
0905,"other late congenital syphilis, symptomatic",,Congenital syphilis,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
0906,"late congenital syphilis, latent",,Congenital syphilis,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
0907,"late congenital syphilis, unspecified",,Congenital syphilis,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
0909,"congenital syphilis, unspecified",,Congenital syphilis,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
0910,genital syphilis (primary),,Early syphilis symptomatic,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
0911,primary anal syphilis,,Early syphilis symptomatic,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
0912,other primary syphilis,,Early syphilis symptomatic,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
0913,secondary syphilis of skin or mucous membranes,,Early syphilis symptomatic,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
0914,adenopathy due to secondary syphilis,,Early syphilis symptomatic,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09150,"syphilitic uveitis, unspecified",Uveitis due to secondary syphilis,Early syphilis symptomatic,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09151,syphilitic chorioretinitis (secondary),Uveitis due to secondary syphilis,Early syphilis symptomatic,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09152,syphilitic iridocyclitis (secondary),Uveitis due to secondary syphilis,Early syphilis symptomatic,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09161,secondary syphilitic periostitis,Secondary syphilis of viscera and bone,Early syphilis symptomatic,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09162,secondary syphilitic hepatitis,Secondary syphilis of viscera and bone,Early syphilis symptomatic,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09169,secondary syphilis of other viscera,Secondary syphilis of viscera and bone,Early syphilis symptomatic,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
0917,"secondary syphilis, relapse",,Early syphilis symptomatic,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09181,acute syphilitic meningitis (secondary),Other forms of secondary syphilis,Early syphilis symptomatic,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09182,syphilitic alopecia,Other forms of secondary syphilis,Early syphilis symptomatic,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09189,other forms of secondary syphilis,Other forms of secondary syphilis,Early syphilis symptomatic,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
0919,unspecified secondary syphilis,,Early syphilis symptomatic,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
0920,"early syphilis, latent, serological relapse after treatment",,Early syphilis latent,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
0929,"early syphilis, latent, unspecified",,Early syphilis latent,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
